produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
10-20-10                 ,NÃO INFORMADO       ,10256,CRUZ ALTA-RS                                      ,4306106,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"2,57"
10-20-10                 ,NÃO INFORMADO       ,10256,LIBERATO SALZANO-RS                               ,4311601,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"2,65"
10-20-10                 ,NÃO INFORMADO       ,10256,CRUZ ALTA-RS                                      ,4306106,RS        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"2,68"
10-20-20                 ,NÃO INFORMADO       ,4515,AJURICABA-RS                                      ,4300208,RS        ,SUL            ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,65"
10-20-20                 ,NÃO INFORMADO       ,4515,PONTA GROSSA-PR                                   ,4119905,PR        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"2,84"
10-20-20                 ,NÃO INFORMADO       ,4515,PONTA GROSSA-PR                                   ,4119905,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,74"
10-20-20                 ,NÃO INFORMADO       ,4515,AJURICABA-RS                                      ,4300208,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"2,75"
10-20-20                 ,NÃO INFORMADO       ,4515,PONTA GROSSA-PR                                   ,4119905,PR        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"3,74"
10-24-12                 ,NÃO INFORMADO       ,14036,ITAPEVA-SP                                        ,3522406,SP        ,SUDESTE        ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"3,35"
10-24-12                 ,NÃO INFORMADO       ,14036,ITAPEVA-SP                                        ,3522406,SP        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,39"
10-24-12                 ,NÃO INFORMADO       ,14036,ITAPEVA-SP                                        ,3522406,SP        ,SUDESTE        ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"3,5"
10-26-23                 ,NÃO INFORMADO       ,13653,PASSO FUNDO-RS                                    ,4314100,RS        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"3,2"
10-26-23                 ,NÃO INFORMADO       ,13653,PASSO FUNDO-RS                                    ,4314100,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,47"
10-26-23                 ,NÃO INFORMADO       ,13653,PASSO FUNDO-RS                                    ,4314100,RS        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"3,8"
10-28-20                 ,NÃO INFORMADO       ,4516,MEDICILÂNDIA-PA                                   ,1504455,PA        ,NORTE          ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"4,8"
10-30-10                 ,NÃO INFORMADO       ,12306,TUCUMÃ-PA                                         ,1508084,PA        ,NORTE          ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"5,0"
10-30-15                 ,NÃO INFORMADO       ,12627,PROPRIÁ-SE                                        ,2805703,SE        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"4,4"
10-35-06                 ,NÃO INFORMADO       ,13416,SÃO GOTARDO-MG                                    ,3162104,MG        ,SUDESTE        ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"4,35"
10-35-06                 ,NÃO INFORMADO       ,13416,SÃO GOTARDO-MG                                    ,3162104,MG        ,SUDESTE        ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"4,43"
11-07-35                 ,NÃO INFORMADO       ,9660,CORUPÁ-SC                                         ,4204509,SC        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"2,9"
12-00-12                 ,NÃO INFORMADO       ,4518,SÃO JOSÉ DE UBÁ-RJ                                ,3305133,RJ        ,SUDESTE        ,2025,9,PREÇO PAGO PELO PRODUTOR                                    ,"3,84"
12-10-10 + S 9% + CA 4% +,BASIDUO             ,14357,BENTO GONÇALVES-RS                                ,4302105,RS        ,SUL            ,2025,8,PREÇO PAGO PELO PRODUTOR                                    ,"3,1"
12-24-12                 ,YARAMILA            ,11911,CAMPOS NOVOS-SC                                   ,4203600,SC        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"3,75"
12-31-16                 ,NÃO INFORMADO       ,15041,PRUDENTÓPOLIS-PR                                  ,4120606,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"4,16"
12-31-17                 ,NÃO INFORMADO       ,11378,GUARAPUAVA-PR                                     ,4109401,PR        ,SUL            ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"4,17"
12-31-17                 ,NÃO INFORMADO       ,11378,LONDRINA-PR                                       ,4113700,PR        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"4,47"
12-31-17                 ,NÃO INFORMADO       ,11378,GUARAPUAVA-PR                                     ,4109401,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"4,16"
12-31-17                 ,NÃO INFORMADO       ,11378,LONDRINA-PR                                       ,4113700,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"4,16"
12-31-17                 ,NÃO INFORMADO       ,11378,LONDRINA-PR                                       ,4113700,PR        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"3,43"
12-31-17                 ,NÃO INFORMADO       ,11378,GUARAPUAVA-PR                                     ,4109401,PR        ,SUL            ,2025,9,PREÇO PAGO PELO PRODUTOR                                    ,"4,46"
13-13-28                 ,NÃO INFORMADO       ,10649,CORUPÁ-SC                                         ,4204509,SC        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,04"
14-07-28                 ,NÃO INFORMADO       ,11008,DOM BASÍLIO-BA                                    ,2910107,BA        ,NORDESTE       ,2025,9,PREÇO PAGO PELO PRODUTOR                                    ,"4,4"
15-00-30                 ,NÃO INFORMADO       ,12701,FLORESTA DO ARAGUAIA-PA                           ,1503044,PA        ,NORTE          ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,25"
15-00-30                 ,NÃO INFORMADO       ,12701,BONITO-PE                                         ,2602308,PE        ,NORDESTE       ,2025,9,PREÇO PAGO PELO PRODUTOR                                    ,"4,8"
15-15-18                 ,NÃO INFORMADO       ,14184,GIRAU DO PONCIANO-AL                              ,2702900,AL        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,9"
16-06-20                 ,NÃO INFORMADO       ,12613,LIMOEIRO DE ANADIA-AL                             ,2704203,AL        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"2,9"
16-16-16                 ,NÃO INFORMADO       ,12331,MOJI MIRIM-SP                                     ,3530805,SP        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"3,33"
16-16-16                 ,NÃO INFORMADO       ,12331,UBERABA-MG                                        ,3170107,MG        ,SUDESTE        ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"3,05"
16-16-16                 ,NÃO INFORMADO       ,12331,UBERABA-MG                                        ,3170107,MG        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,15"
16-16-16                 ,NÃO INFORMADO       ,12331,MOJI MIRIM-SP                                     ,3530805,SP        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"4,5"
16-16-16                 ,NÃO INFORMADO       ,12331,UBERABA-MG                                        ,3170107,MG        ,SUDESTE        ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"3,7"
16-24-16                 ,NÃO INFORMADO       ,10035,ILHÉUS-BA                                         ,2913606,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"5,78"
16-24-16                 ,NÃO INFORMADO       ,10035,MUTUÍPE-BA                                        ,2922409,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"5,0"
18-09-18                 ,NÃO INFORMADO       ,11546,SANTA SALETE-SP                                   ,3547650,SP        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,59"
18-09-18                 ,NÃO INFORMADO       ,11546,SANTA SALETE-SP                                   ,3547650,SP        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,15"
19-04-19                 ,NÃO INFORMADO       ,10077,VENDA NOVA DO IMIGRANTE-ES                        ,3205069,ES        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,9"
19-04-19                 ,NÃO INFORMADO       ,10077,VENDA NOVA DO IMIGRANTE-ES                        ,3205069,ES        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,4"
19-10-19                 ,NÃO INFORMADO       ,4520,FRUTAL-MG                                         ,3127107,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,95"
20-00-10                 ,NÃO INFORMADO       ,12474,CASTELO-ES                                        ,3201407,ES        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"1,96"
20-00-10                 ,NÃO INFORMADO       ,12474,CASTELO-ES                                        ,3201407,ES        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"2,14"
20-00-15                 ,YARA BELA PLUS YARA ,14038,PEDRO AFONSO-TO                                   ,1716505,TO        ,NORTE          ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"3,45"
20-00-15                 ,YARA BELA PLUS YARA ,14038,PEDRO AFONSO-TO                                   ,1716505,TO        ,NORTE          ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"3,6"
20-00-15                 ,YARA BELA PLUS YARA ,14038,PEDRO AFONSO-TO                                   ,1716505,TO        ,NORTE          ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"3,55"
20-00-15                 ,YARA BELA PLUS YARA ,14038,PEDRO AFONSO-TO                                   ,1716505,TO        ,NORTE          ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"3,2"
20-00-20                 ,NÃO INFORMADO       ,4521,CASTELO-ES                                        ,3201407,ES        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,3"
20-00-20                 ,NÃO INFORMADO       ,4521,PINHEIROS-ES                                      ,3204104,ES        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,85"
20-00-20                 ,NÃO INFORMADO       ,4521,VENDA NOVA DO IMIGRANTE-ES                        ,3205069,ES        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"145,0"
20-00-20                 ,NÃO INFORMADO       ,4521,GUAXUPÉ-MG                                        ,3128709,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,57"
20-00-20                 ,NÃO INFORMADO       ,4521,MANHUAÇU-MG                                       ,3139409,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,8"
20-00-20                 ,NÃO INFORMADO       ,4521,TRÊS PONTAS-MG                                    ,3169406,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"2,27"
20-00-20                 ,NÃO INFORMADO       ,4521,NOVA BRASILÂNDIA D'OESTE-RO                       ,1100148,RO        ,NORTE          ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"3,46"
20-00-20                 ,NÃO INFORMADO       ,4521,CAMPO NOVO DO PARECIS-MT                          ,5102637,MT        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"2,41"
20-00-20                 ,NÃO INFORMADO       ,4521,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"2,45"
